timestamp,grid_i_r,grid_i_y,grid_i_b,grid_i_n,grid_thdi_r,grid_thdi_y,grid_thdi_b,grid_thdi_n,load_i_r,load_i_y,load_i_b,load_i_n,load_thdi_r,load_thdi_y,load_thdi_b,load_thdi_n,volt_r,volt_y,volt_b,freq_r,freq_y,freq_b,thdu_r,thdu_y,thdu_b,grid_pf_r,grid_pf_y,grid_pf_b,grid_pf_n,load_pf_r,load_pf_y,load_pf_b,load_pf_n,comp_cur_r,comp_cur_y,comp_cur_b,comp_rate_r,comp_rate_y,comp_rate_b,grid_kvar_r,grid_kvar_y,grid_kvar_b,grid_kw_r,grid_kw_y,grid_kw_b,grid_kva_r,grid_kva_y,grid_kva_b,load_kvar_r,load_kvar_y,load_kvar_b,load_kw_r,load_kw_y,load_kw_b,load_kva_r,load_kva_y,load_kva_b,temp_j1,temp_j2,temp_j3
2026-03-08T09:12:37.324345,152.821,146.051,155.27,3.495,8.196,9.314,7.241,13.655,143.114,134.667,146.996,3.945,12.315,14.016,10.935,20.395,228.985,228.488,231.648,49.959,50.02,49.991,1.997,2.296,1.944,0.936,0.919,0.93,0.834,0.896,0.88,0.891,0.806,10.219,10.52,9.811,89.522,86.008,91.602,8.901,8.544,8.695,33.547,34.035,34.167,36.503,37.043,37.206,9.527,9.167,9.311,31.12,31.753,31.573,35.31,36.115,35.998,43.11,45.876,42.581
2026-03-08T09:12:38.325293,152.463,145.407,155.502,3.551,8.227,9.312,7.236,13.734,142.812,134.521,147.081,3.903,12.35,14.04,10.988,20.442,228.723,228.551,232.224,50.001,50.092,50.08,1.998,2.304,1.94,0.937,0.919,0.933,0.833,0.895,0.879,0.891,0.803,10.288,10.594,9.891,89.246,85.814,91.572,8.921,8.514,8.716,33.501,34.168,34.21,36.39,37.137,37.114,9.549,9.149,9.336,31.141,31.868,31.656,35.33,36.179,35.984,43.137,45.979,42.674
2026-03-08T09:12:39.327371,152.083,145.149,155.893,3.599,8.291,9.345,7.256,13.746,142.428,133.84,146.991,3.877,12.444,14.062,10.962,20.537,228.895,228.134,231.663,50.025,50.028,50.021,2.001,2.309,1.934,0.937,0.918,0.933,0.832,0.899,0.877,0.893,0.801,10.388,10.707,9.998,89.372,85.658,91.736,8.928,8.493,8.736,33.52,34.159,34.094,36.399,37.268,37.132,9.563,9.123,9.36,31.144,31.879,31.641,35.451,36.207,36.008,43.028,45.902,42.563
2026-03-08T09:12:40.327593,151.849,145.22,155.697,3.654,8.312,9.35,7.278,13.849,142.383,133.616,147.081,3.838,12.508,14.058,10.983,20.651,228.577,228.032,232.23,50.054,49.99,50.06,2.005,2.317,1.933,0.939,0.916,0.933,0.83,0.896,0.877,0.893,0.801,10.496,10.811,10.079,88.983,85.46,91.689,8.931,8.463,8.773,33.502,34.3,34.092,36.46,37.244,37.104,9.547,9.092,9.354,31.091,31.892,31.589,35.415,36.228,35.949,43.157,45.959,42.615
2026-03-08T09:12:41.330796,151.702,145.167,155.501,3.705,8.354,9.359,7.275,13.933,142.149,133.569,147.015,3.81,12.562,14.082,11.034,20.734,227.977,228.827,232.494,50.088,49.979,49.978,2.003,2.321,1.934,0.94,0.915,0.932,0.829,0.896,0.875,0.895,0.799,10.594,10.912,10.171,88.786,85.275,91.636,8.921,8.425,8.77,33.615,34.367,34.023,36.472,37.296,37.099,9.542,9.04,9.38,31.167,32.051,31.49,35.414,36.328,36.023,43.057,45.917,42.643
2026-03-08T09:12:42.329934,151.302,144.522,155.692,3.732,8.41,9.35,7.298,13.995,141.51,133.337,147.052,3.8,12.612,14.09,11.047,20.842,228.253,228.532,232.063,49.992,50.064,49.972,2.009,2.328,1.926,0.937,0.914,0.934,0.828,0.899,0.875,0.894,0.799,10.678,10.984,10.289,88.681,85.118,91.791,8.936,8.418,8.808,33.587,34.376,34.058,36.53,37.324,36.945,9.549,9.008,9.4,31.193,31.985,31.466,35.496,36.359,35.934,43.179,45.937,42.539
2026-03-08T09:12:43.329703,150.757,144.45,156.028,3.776,8.455,9.351,7.33,14.119,141.116,133.246,147.129,3.789,12.653,14.094,11.082,21.056,228.101,228.225,231.814,49.951,50.075,50.101,2.01,2.334,1.927,0.937,0.914,0.934,0.829,0.897,0.875,0.895,0.798,10.768,11.097,10.358,88.597,85.181,91.719,8.914,8.397,8.825,33.666,34.458,34.018,36.524,37.449,37.03,9.554,8.993,9.454,31.216,32.081,31.564,35.473,36.473,35.908,43.144,46.051,42.528
2026-03-08T09:12:44.331316,150.623,144.07,155.593,3.81,8.497,9.339,7.334,14.22,141.038,132.873,147.063,3.778,12.712,14.053,11.097,21.186,228.533,228.311,231.727,50.035,50.146,50.024,2.016,2.343,1.922,0.937,0.911,0.935,0.826,0.899,0.872,0.897,0.798,10.839,11.18,10.451,88.225,85.028,91.668,8.91,8.347,8.859,33.637,34.462,33.992,36.497,37.551,36.921,9.561,8.958,9.451,31.157,32.095,31.517,35.553,36.401,35.943,43.104,46.033,42.565
2026-03-08T09:12:45.333509,150.335,144.471,155.755,3.823,8.531,9.326,7.349,14.347,140.124,132.978,147.031,3.782,12.802,14.045,11.123,21.34,228.192,228.969,232.438,50.137,50.081,50.012,2.014,2.341,1.926,0.936,0.91,0.936,0.825,0.899,0.87,0.897,0.797,10.918,11.27,10.521,88.334,84.867,91.509,8.921,8.334,8.859,33.731,34.523,34.033,36.566,37.583,36.87,9.557,8.926,9.467,31.168,32.16,31.455,35.547,36.491,35.798,43.089,46.054,42.558
2026-03-08T09:12:46.338286,150.004,144.427,155.758,3.847,8.563,9.32,7.378,14.472,140.066,132.523,147.161,3.791,12.857,14.037,11.178,21.517,227.993,229.116,232.052,50.129,50.134,50.129,2.021,2.355,1.919,0.938,0.911,0.937,0.825,0.896,0.871,0.898,0.796,10.992,11.335,10.574,87.933,84.828,91.593,8.9,8.305,8.903,33.718,34.563,33.919,36.603,37.653,36.914,9.54,8.884,9.489,31.284,32.216,31.48,35.574,36.563,35.771,43.048,45.912,42.606
2026-03-08T09:12:47.336658,149.823,144.204,155.808,3.843,8.602,9.309,7.406,14.576,139.444,132.461,147.077,3.807,12.893,14.03,11.173,21.682,228.01,228.56,232.302,50.059,50.135,49.968,2.018,2.357,1.924,0.939,0.907,0.94,0.824,0.898,0.868,0.898,0.796,11.061,11.364,10.62,87.709,85.017,91.667,8.918,8.267,8.903,33.741,34.594,34.018,36.607,37.628,36.872,9.535,8.865,9.536,31.29,32.236,31.384,35.535,36.662,35.82,43.076,45.969,42.544
2026-03-08T09:12:48.337090,149.293,144.144,155.201,3.849,8.619,9.307,7.409,14.721,139.405,132.383,146.839,3.836,12.966,13.981,11.2,21.875,228.038,228.691,232.011,50.043,50.118,50.089,2.024,2.359,1.918,0.938,0.907,0.939,0.824,0.895,0.866,0.9,0.795,11.127,11.44,10.656,87.589,84.849,91.607,8.9,8.247,8.944,33.732,34.669,33.896,36.748,37.743,36.916,9.512,8.848,9.548,31.242,32.237,31.388,35.652,36.714,35.808,43.059,46.055,42.542
2026-03-08T09:12:49.337093,148.819,144.285,155.632,3.837,8.667,9.269,7.431,14.832,138.625,132.642,146.857,3.854,12.991,13.977,11.268,22.067,227.744,229.272,231.648,50.034,50.003,50.079,2.029,2.361,1.915,0.938,0.907,0.94,0.825,0.897,0.867,0.902,0.797,11.155,11.498,10.699,87.529,84.773,91.56,8.877,8.211,8.947,33.747,34.711,33.953,36.698,37.797,36.795,9.532,8.794,9.576,31.299,32.314,31.405,35.591,36.776,35.832,43.11,46.008,42.643
2026-03-08T09:12:50.346561,148.852,143.836,155.097,3.821,8.69,9.248,7.453,14.983,138.433,132.251,146.441,3.897,13.05,13.956,11.273,22.311,228.001,228.834,232.078,50.033,49.999,49.96,2.026,2.368,1.919,0.937,0.904,0.94,0.824,0.894,0.865,0.9,0.795,11.175,11.519,10.733,87.279,84.999,91.283,8.888,8.198,8.957,33.798,34.786,33.954,36.692,37.765,36.777,9.5,8.787,9.564,31.318,32.323,31.373,35.647,36.738,35.795,43.17,45.961,42.677
2026-03-08T09:12:51.340665,148.189,143.95,154.941,3.802,8.723,9.228,7.482,15.097,138.128,132.394,146.535,3.932,13.076,13.92,11.301,22.525,227.641,228.604,231.986,49.971,50.05,50.117,2.029,2.375,1.91,0.937,0.905,0.943,0.824,0.896,0.863,0.902,0.796,11.205,11.546,10.747,87.212,84.916,91.277,8.876,8.159,8.969,33.776,34.826,33.874,36.829,37.874,36.812,9.477,8.752,9.601,31.343,32.374,31.414,35.712,36.869,35.812,43.067,46.077,42.697
2026-03-08T09:12:52.342660,148.369,144.153,154.761,3.766,8.744,9.215,7.505,15.223,137.849,132.442,146.407,3.983,13.143,13.853,11.354,22.681,228.385,229.271,231.992,49.942,50.102,50.08,2.033,2.377,1.91,0.934,0.904,0.942,0.825,0.896,0.861,0.903,0.796,11.204,11.536,10.792,87.022,85.014,91.336,8.86,8.137,9.013,33.813,34.828,33.917,36.804,37.835,36.798,9.495,8.716,9.616,31.45,32.405,31.287,35.805,36.897,35.801,43.069,45.952,42.588
2026-03-08T09:12:53.344249,147.979,144.509,154.828,3.735,8.796,9.174,7.525,15.378,137.359,132.734,146.175,4.022,13.168,13.834,11.401,22.949,227.703,229.229,232.338,50.074,49.947,50.008,2.037,2.384,1.908,0.936,0.9,0.944,0.826,0.894,0.863,0.904,0.797,11.205,11.553,10.771,86.622,84.994,91.188,8.822,8.1,9.025,33.9,34.825,33.91,36.902,37.892,36.8,9.453,8.679,9.629,31.396,32.498,31.278,35.71,36.934,35.656,43.139,46.059,42.545
2026-03-08T09:12:54.344539,147.39,144.209,154.84,3.688,8.825,9.136,7.571,15.496,136.821,132.788,145.78,4.072,13.222,13.753,11.454,23.096,228.189,229.046,231.994,49.991,50.109,50.055,2.045,2.385,1.907,0.934,0.901,0.943,0.826,0.892,0.862,0.902,0.796,11.2,11.562,10.765,86.635,84.974,90.867,8.809,8.079,9.012,33.962,34.854,33.797,36.859,37.933,36.758,9.451,8.668,9.634,31.51,32.536,31.366,35.774,36.878,35.773,43.073,45.925,42.695
2026-03-08T09:12:55.346673,147.596,144.818,154.339,3.652,8.834,9.111,7.601,15.644,136.508,133.168,145.357,4.122,13.247,13.735,11.477,23.301,227.489,229.713,231.611,49.939,49.928,49.984,2.045,2.393,1.909,0.935,0.898,0.943,0.828,0.891,0.859,0.904,0.8,11.185,11.519,10.755,86.426,85.188,90.852,8.802,8.057,9.045,33.951,34.934,33.853,36.942,37.973,36.811,9.413,8.643,9.663,31.548,32.502,31.317,35.879,37.01,35.744,43.081,46.001,42.653
2026-03-08T09:12:56.344565,147.374,144.506,154.514,3.598,8.872,9.08,7.605,15.76,136.565,133.447,145.425,4.187,13.31,13.684,11.545,23.51,227.894,229.418,232.302,50.06,50.039,49.943,2.047,2.391,1.907,0.931,0.898,0.945,0.828,0.893,0.858,0.906,0.801,11.165,11.513,10.722,86.311,85.451,90.918,8.789,8.02,9.07,34.029,34.968,33.792,36.924,37.988,36.699,9.397,8.606,9.685,31.534,32.583,31.293,35.928,37.047,35.646,43.205,46.063,42.66
2026-03-08T09:12:57.345930,146.585,144.743,154.139,3.551,8.875,9.042,7.637,15.894,136.247,133.701,145.256,4.243,13.34,13.584,11.581,23.662,228.177,229.774,231.739,49.942,50.101,50.068,2.055,2.4,1.909,0.933,0.896,0.947,0.831,0.893,0.86,0.907,0.8,11.137,11.436,10.694,86.078,85.541,90.676,8.765,8.025,9.083,33.98,35.029,33.787,37.058,38.004,36.699,9.395,8.602,9.701,31.623,32.557,31.332,35.93,36.94,35.726,43.128,46.064,42.608
2026-03-08T09:12:58.350281,146.399,144.98,153.937,3.494,8.912,8.994,7.665,15.975,135.643,134.129,145.004,4.291,13.357,13.523,11.616,23.818,228.156,230.007,231.759,49.926,50.115,49.924,2.059,2.404,1.909,0.932,0.895,0.945,0.833,0.891,0.855,0.906,0.801,11.068,11.412,10.654,86.101,85.7,90.48,8.734,7.988,9.079,34.078,34.923,33.751,37.011,38.086,36.775,9.368,8.57,9.699,31.631,32.608,31.228,36.009,36.981,35.628,43.061,45.94,42.589
2026-03-08T09:12:59.347703,146.437,145.235,153.516,3.443,8.917,8.961,7.696,16.101,135.528,134.216,144.536,4.338,13.382,13.473,11.647,24.015,227.599,229.487,231.799,50.063,50.054,49.961,2.058,2.398,1.903,0.93,0.897,0.948,0.832,0.888,0.856,0.906,0.805,11.023,11.34,10.595,85.784,85.71,90.567,8.715,7.97,9.09,34.178,35.063,33.834,37.046,38.088,36.655,9.355,8.564,9.732,31.609,32.663,31.268,35.985,37.015,35.615,43.211,45.968,42.692
2026-03-08T09:13:00.357138,146.555,145.784,153.201,3.395,8.936,8.899,7.748,16.215,135.247,134.684,144.505,4.397,13.435,13.432,11.695,24.139,227.324,230.164,232.05,50.033,49.948,49.996,2.067,2.401,1.907,0.93,0.894,0.946,0.833,0.887,0.855,0.907,0.805,10.978,11.288,10.54,85.667,85.809,90.357,8.692,7.941,9.088,34.222,35.046,33.794,37.146,38.109,36.769,9.334,8.54,9.731,31.657,32.683,31.28,36.077,37.04,35.663,43.064,46.023,42.679
2026-03-08T09:13:01.351318,146.247,146.09,153.014,3.347,8.951,8.867,7.768,16.285,135.034,134.852,144.054,4.432,13.459,13.342,11.739,24.295,227.312,229.923,232.189,50.081,50.081,50.016,2.071,2.408,1.899,0.929,0.894,0.948,0.835,0.888,0.853,0.908,0.805,10.901,11.2,10.474,85.562,86.095,90.147,8.68,7.943,9.11,34.253,35.056,33.784,37.165,38.126,36.724,9.296,8.499,9.72,31.704,32.722,31.235,36.042,37.129,35.569,43.132,46.014,42.563
2026-03-08T09:13:02.353402,145.819,146.085,152.943,3.301,8.98,8.81,7.782,16.39,134.694,135.408,143.622,4.488,13.449,13.278,11.814,24.368,227.725,229.536,232.021,49.954,50.066,50.071,2.072,2.408,1.898,0.928,0.893,0.946,0.836,0.888,0.853,0.909,0.809,10.809,11.127,10.389,85.573,86.057,89.969,8.666,7.935,9.126,34.286,35.124,33.836,37.181,38.113,36.661,9.284,8.514,9.723,31.82,32.762,31.296,36.196,37.064,35.661,43.152,46.014,42.702
2026-03-08T09:13:03.355491,145.6,146.878,152.853,3.26,8.986,8.763,7.827,16.445,134.978,135.483,143.263,4.521,13.473,13.207,11.837,24.504,227.796,229.953,231.73,50.11,49.949,49.954,2.078,2.41,1.902,0.926,0.894,0.947,0.838,0.887,0.855,0.908,0.811,10.721,11.056,10.318,85.509,86.326,89.877,8.626,7.916,9.11,34.257,35.07,33.767,37.283,38.162,36.666,9.241,8.477,9.755,31.823,32.774,31.276,36.146,37.079,35.582,43.163,46.057,42.599
2026-03-08T09:13:04.357881,145.93,147.108,152.562,3.217,8.991,8.71,7.864,16.497,134.6,136.175,142.71,4.557,13.486,13.125,11.871,24.599,227.813,230.346,231.68,50.014,49.977,50.046,2.081,2.415,1.904,0.926,0.893,0.949,0.842,0.884,0.854,0.907,0.812,10.641,10.961,10.221,85.398,86.663,89.761,8.616,7.901,9.136,34.269,35.084,33.775,37.311,38.112,36.696,9.217,8.471,9.764,31.804,32.776,31.233,36.193,37.11,35.63,43.094,45.915,42.628
2026-03-08T09:13:05.359198,145.451,147.048,152.368,3.197,9.017,8.674,7.882,16.544,134.613,136.554,142.599,4.588,13.51,13.05,11.957,24.619,227.437,229.906,231.768,50.07,50.029,50.011,2.086,2.417,1.901,0.924,0.892,0.949,0.843,0.885,0.855,0.908,0.813,10.559,10.835,10.139,85.456,86.728,89.62,8.58,7.895,9.142,34.389,35.042,33.759,37.4,38.238,36.692,9.186,8.478,9.74,31.926,32.731,31.234,36.24,37.239,35.532,43.201,45.967,42.584
2026-03-08T09:13:06.358883,145.707,147.811,151.822,3.173,9.013,8.617,7.915,16.548,134.694,136.705,142.107,4.599,13.541,13.003,11.988,24.654,227.597,230.431,231.691,50.026,50.05,49.911,2.088,2.416,1.898,0.922,0.893,0.948,0.844,0.883,0.854,0.907,0.815,10.438,10.759,10.05,85.569,87.124,89.37,8.573,7.89,9.133,34.442,35.052,33.804,37.369,38.173,36.723,9.181,8.472,9.77,31.947,32.684,31.29,36.253,37.22,35.585,43.183,45.953,42.589
2026-03-08T09:13:07.357776,145.557,148.244,151.686,3.158,9.022,8.563,7.959,16.605,134.523,137.404,141.978,4.616,13.519,12.925,12.018,24.719,227.988,229.978,231.323,49.941,50.076,49.972,2.094,2.418,1.903,0.921,0.892,0.947,0.847,0.882,0.853,0.908,0.819,10.352,10.646,9.919,85.492,87.1,89.399,8.539,7.897,9.123,34.404,35.086,33.759,37.466,38.158,36.664,9.152,8.453,9.762,31.976,32.802,31.238,36.389,37.145,35.578,43.099,46.069,42.682
2026-03-08T09:13:08.365296,145.594,148.447,151.135,3.147,9.004,8.518,7.978,16.584,134.386,137.904,141.74,4.613,13.512,12.807,12.09,24.704,227.861,230.69,231.468,50.046,49.901,50.037,2.097,2.418,1.899,0.92,0.894,0.949,0.85,0.879,0.853,0.907,0.818,10.235,10.551,9.837,85.277,87.27,89.026,8.499,7.9,9.144,34.518,35.157,33.774,37.508,38.226,36.667,9.105,8.457,9.76,31.948,32.809,31.252,36.388,37.235,35.608,43.136,46.038,42.668
2026-03-08T09:13:09.363220,145.38,148.64,151.059,3.156,9.009,8.478,8.006,16.606,134.154,138.157,141.496,4.614,13.517,12.749,12.111,24.757,228.154,230.936,231.071,50.072,49.999,49.9,2.104,2.419,1.903,0.92,0.89,0.95,0.851,0.878,0.852,0.907,0.821,10.126,10.434,9.753,85.412,87.722,88.926,8.501,7.897,9.125,34.592,35.163,33.792,37.49,38.245,36.595,9.066,8.462,9.764,32.037,32.736,31.194,36.357,37.189,35.658,43.17,45.961,42.718
2026-03-08T09:13:10.365479,145.776,149.258,151.064,3.155,9.015,8.405,8.045,16.601,134.215,138.913,141.099,4.603,13.514,12.682,12.154,24.73,227.81,230.31,231.329,49.993,50.033,49.948,2.107,2.419,1.898,0.919,0.892,0.949,0.854,0.878,0.852,0.907,0.822,10.022,10.33,9.653,85.541,87.982,88.724,8.458,7.904,9.135,34.554,35.165,33.727,37.551,38.152,36.684,9.06,8.446,9.781,32.029,32.785,31.237,36.507,37.2,35.551,43.193,46.054,42.718
2026-03-08T09:13:11.365613,145.502,149.138,150.351,3.177,9.009,8.352,8.091,16.588,134.659,138.996,140.74,4.589,13.521,12.624,12.203,24.658,227.676,230.51,230.988,49.923,49.963,50.019,2.108,2.416,1.901,0.918,0.891,0.948,0.854,0.877,0.853,0.907,0.825,9.955,10.233,9.555,85.569,87.97,88.739,8.424,7.907,9.126,34.664,35.07,33.723,37.617,38.148,36.606,9.031,8.479,9.766,32.088,32.809,31.187,36.507,37.236,35.675,43.063,46.049,42.71
2026-03-08T09:13:12.366789,145.352,149.502,150.27,3.2,8.997,8.313,8.118,16.546,134.597,139.463,140.263,4.57,13.522,12.512,12.266,24.645,227.39,230.541,231.066,50.084,49.97,50.045,2.116,2.413,1.904,0.917,0.892,0.947,0.858,0.875,0.853,0.907,0.827,9.825,10.12,9.458,85.273,88.32,88.415,8.412,7.909,9.112,34.703,35.061,33.822,37.727,38.182,36.685,8.995,8.481,9.746,32.197,32.773,31.205,36.536,37.201,35.632,43.184,46.012,42.627
2026-03-08T09:13:13.366271,145.772,150.193,150.057,3.229,9.013,8.271,8.131,16.508,134.682,139.941,140.228,4.554,13.486,12.467,12.308,24.571,227.411,230.733,231.175,50.047,50.074,49.937,2.118,2.408,1.899,0.917,0.892,0.947,0.86,0.877,0.854,0.907,0.828,9.757,10.043,9.365,85.603,88.61,88.16,8.387,7.908,9.124,34.75,35.082,33.763,37.779,38.139,36.689,8.985,8.462,9.745,32.208,32.754,31.264,36.613,37.089,35.641,43.086,46.058,42.57
2026-03-08T09:13:14.372830,145.953,150.305,149.916,3.262,9.003,8.215,8.176,16.409,135.087,140.281,139.798,4.516,13.483,12.363,12.389,24.5,227.485,230.635,230.912,50.053,49.96,49.998,2.123,2.41,1.902,0.914,0.892,0.947,0.86,0.875,0.854,0.908,0.831,9.668,9.938,9.268,85.55,88.622,88.106,8.352,7.914,9.102,34.743,35.052,33.76,37.813,38.239,36.741,8.938,8.484,9.736,32.254,32.767,31.288,36.704,37.18,35.564,43.134,46.059,42.66
2026-03-08T09:13:15.371101,145.931,150.778,149.225,3.305,8.979,8.185,8.208,16.371,135.027,140.549,139.094,4.468,13.44,12.312,12.415,24.397,227.764,231.038,231.13,50.031,50.018,49.983,2.127,2.407,1.903,0.914,0.894,0.948,0.862,0.874,0.853,0.908,0.833,9.567,9.841,9.197,85.689,88.906,87.884,8.345,7.912,9.125,34.744,35.003,33.834,37.835,38.107,36.619,8.91,8.503,9.758,32.296,32.684,31.257,36.652,37.097,35.559,43.218,45.985,42.577
2026-03-08T09:13:16.372546,145.891,150.906,149.482,3.355,8.966,8.113,8.246,16.28,135.191,140.9,138.999,4.436,13.419,12.249,12.48,24.242,228.028,231.019,230.494,50.044,49.983,50.018,2.132,2.409,1.902,0.914,0.896,0.948,0.866,0.874,0.855,0.906,0.834,9.481,9.763,9.117,85.832,88.975,87.894,8.313,7.948,9.121,34.744,35.051,33.729,37.775,38.134,36.759,8.883,8.525,9.745,32.225,32.684,31.257,36.667,37.102,35.678,43.188,46.006,42.678
2026-03-08T09:13:17.374286,146.297,151.531,149.114,3.408,8.953,8.096,8.254,16.183,135.233,141.671,138.45,4.39,13.394,12.193,12.511,24.069,228.009,231.642,230.439,50.014,50.008,49.97,2.136,2.402,1.903,0.91,0.895,0.947,0.866,0.873,0.854,0.907,0.834,9.423,9.693,9.052,85.855,89.143,87.624,8.307,7.95,9.095,34.781,35.058,33.8,37.883,38.059,36.698,8.861,8.543,9.721,32.384,32.687,31.21,36.781,37.091,35.615,43.172,45.98,42.594
2026-03-08T09:13:18.374636,146.237,151.874,148.7,3.457,8.916,8.032,8.306,16.084,135.56,141.875,138.592,4.328,13.396,12.084,12.567,23.949,227.961,230.99,230.802,49.906,49.891,49.916,2.143,2.406,1.904,0.91,0.896,0.946,0.867,0.87,0.855,0.906,0.836,9.376,9.638,8.982,86.057,89.278,87.518,8.254,7.975,9.079,34.894,35.002,33.829,37.949,38.135,36.729,8.862,8.568,9.703,32.413,32.692,31.239,36.776,37.118,35.638,43.179,45.993,42.572
2026-03-08T09:13:19.376218,146.426,151.799,148.226,3.511,8.895,7.988,8.326,15.985,135.809,142.297,138.077,4.286,13.362,12.035,12.615,23.773,227.422,231.524,230.659,50.064,50.048,49.897,2.146,2.398,1.904,0.908,0.898,0.946,0.868,0.871,0.858,0.904,0.84,9.306,9.594,8.948,86.048,89.417,87.449,8.26,7.983,9.061,34.909,34.995,33.864,37.979,38.06,36.675,8.828,8.59,9.713,32.333,32.605,31.265,36.811,37.06,35.6,43.09,45.968,42.613
2026-03-08T09:13:20.378629,146.937,152.17,148.191,3.553,8.873,7.949,8.342,15.861,136.318,142.57,137.623,4.231,13.316,11.987,12.624,23.639,227.982,231.206,230.563,50.067,49.946,49.882,2.145,2.394,1.908,0.907,0.899,0.945,0.871,0.867,0.859,0.906,0.84,9.248,9.526,8.914,86.35,89.437,87.184,8.241,8.004,9.052,34.895,35.022,33.803,37.974,38.041,36.751,8.795,8.578,9.672,32.461,32.574,31.337,36.876,36.989,35.66,43.218,45.943,42.594
2026-03-08T09:13:21.432895,147.08,152.098,148.326,3.616,8.852,7.927,8.388,15.756,136.719,142.833,137.387,4.171,13.317,11.914,12.708,23.432,228.136,231.727,230.536,49.922,50.016,49.992,2.152,2.394,1.909,0.909,0.899,0.947,0.872,0.867,0.859,0.905,0.839,9.227,9.492,8.882,86.4,89.692,87.147,8.21,8.021,9.043,34.999,34.956,33.841,38.088,38.03,36.811,8.79,8.602,9.689,32.463,32.594,31.267,36.886,36.973,35.623,43.067,45.95,42.686
2026-03-08T09:13:22.406970,147.239,152.263,147.6,3.655,8.848,7.884,8.42,15.595,136.708,142.799,137.147,4.119,13.239,11.865,12.749,23.221,227.926,231.36,230.514,49.992,50.039,49.889,2.153,2.392,1.906,0.905,0.899,0.944,0.872,0.866,0.859,0.905,0.841,9.189,9.489,8.828,86.465,89.704,86.98,8.205,8.043,9.041,35.063,34.954,33.904,38.029,38.017,36.779,8.785,8.625,9.68,32.481,32.543,31.267,36.971,36.989,35.692,43.085,46.069,42.709
2026-03-08T09:13:23.512755,147.517,152.746,147.616,3.699,8.798,7.835,8.435,15.466,137.003,142.951,136.96,4.07,13.24,11.823,12.784,23.047,227.494,232.146,230.129,50.024,49.924,50.064,2.154,2.39,1.912,0.907,0.9,0.943,0.872,0.865,0.861,0.904,0.843,9.18,9.47,8.823,86.785,89.765,86.846,8.164,8.099,9.013,35.091,34.812,33.868,38.08,37.915,36.733,8.738,8.658,9.628,32.578,32.488,31.314,37.056,36.929,35.703,43.175,45.913,42.675
2026-03-08T09:13:24.421210,147.822,152.831,147.635,3.747,8.784,7.806,8.473,15.341,137.365,143.199,136.839,4.014,13.175,11.766,12.784,22.878,227.89,231.643,230.051,49.994,50.066,50.018,2.158,2.378,1.91,0.905,0.901,0.943,0.873,0.866,0.862,0.901,0.843,9.161,9.439,8.814,86.833,90.119,86.952,8.154,8.125,9.006,35.093,34.893,33.874,38.097,37.948,36.76,8.749,8.691,9.63,32.507,32.504,31.31,37.059,36.92,35.776,43.06,46.056,42.651
2026-03-08T09:13:25.410768,148.219,152.772,147.252,3.778,8.737,7.798,8.485,15.2,137.735,143.465,136.859,3.963,13.134,11.741,12.859,22.707,227.602,231.597,230.684,50.032,50.011,49.964,2.164,2.378,1.912,0.903,0.903,0.942,0.875,0.865,0.863,0.903,0.842,9.182,9.46,8.807,87.027,90.205,86.663,8.153,8.144,8.987,35.128,34.747,33.865,38.123,37.924,36.866,8.73,8.72,9.627,32.587,32.483,31.385,37.042,36.77,35.802,43.053,45.951,42.553
2026-03-08T09:13:26.415199,148.335,152.886,147.301,3.802,8.733,7.76,8.515,15.087,137.999,143.568,136.789,3.926,13.094,11.693,12.881,22.463,228.139,231.816,230.243,49.927,49.88,49.994,2.172,2.376,1.914,0.905,0.905,0.941,0.877,0.866,0.866,0.901,0.844,9.183,9.459,8.845,87.187,90.026,86.544,8.128,8.175,8.987,35.179,34.745,33.91,38.284,37.776,36.766,8.702,8.745,9.589,32.613,32.385,31.346,37.096,36.752,35.774,43.196,45.919,42.677
2026-03-08T09:13:27.421446,148.641,152.716,147.104,3.831,8.691,7.747,8.543,14.941,138.378,143.522,136.157,3.883,13.014,11.65,12.931,22.312,227.629,231.81,230.467,50.04,49.96,49.867,2.172,2.369,1.913,0.904,0.906,0.941,0.877,0.864,0.864,0.901,0.844,9.206,9.506,8.845,87.441,90.092,86.69,8.127,8.193,8.947,35.179,34.692,33.849,38.265,37.771,36.777,8.677,8.794,9.587,32.689,32.426,31.343,37.16,36.693,35.762,43.175,46.027,42.57
2026-03-08T09:13:28.417822,149.359,153.17,146.861,3.845,8.648,7.711,8.571,14.831,138.888,143.687,136.448,3.853,12.969,11.605,12.932,22.1,228.022,231.929,229.593,49.91,50.028,49.963,2.178,2.364,1.913,0.903,0.906,0.939,0.875,0.864,0.868,0.901,0.846,9.275,9.522,8.892,87.38,90.093,86.568,8.114,8.22,8.928,35.246,34.618,33.891,38.29,37.788,36.928,8.692,8.821,9.574,32.741,32.319,31.371,37.23,36.731,35.755,43.087,46.054,42.682
